136800_Q..N36X001,Q,N,1Q 2248 STL/962,Q..N36X001,136800_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 22:48:00,STOPPED_AT,D16N,25,96 St,True,False,2025-03-18 23:39:36
140750_Q..N36X001,Q,N,1Q 2327+ STL/962,Q..N36X001,140750_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:27:30,STOPPED_AT,D35N,7,96 St,True,False,2025-03-18 23:39:35
139650_Q..N36X001,Q,N,1Q 2316+ STL/962,Q..N36X001,139650_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:16:30,STOPPED_AT,D26N,16,96 St,True,False,2025-03-18 23:40:00
141500_Q..S36X002,Q,S,1Q 2335 962/STL,Q..S36X002,141500_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:35:00,STOPPED_AT,Q03S,2,Coney Island-Stillwell Av,True,False,2025-03-18 23:40:03
137200_Q..S36X002,Q,S,1Q 2252 962/STL,Q..S36X002,137200_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:52:00,STOPPED_AT,D29S,18,Coney Island-Stillwell Av,True,False,2025-03-18 23:40:15
137200_Q..S36X002,Q,S,1Q 2252 962/STL,Q..S36X002,137200_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:52:00,STOPPED_AT,D30S,19,Coney Island-Stillwell Av,True,False,2025-03-18 23:40:35
140700_Q..S36X002,Q,S,1Q 2327 962/STL,Q..S36X002,140700_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:27:00,STOPPED_AT,D17S,7,Coney Island-Stillwell Av,True,False,2025-03-18 23:40:35
136100_Q..S36X002,Q,S,1Q 2241 962/STL,Q..S36X002,136100_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:41:00,STOPPED_AT,D37S,25,Coney Island-Stillwell Av,True,False,2025-03-18 23:41:02
140750_Q..N36X001,Q,N,1Q 2327+ STL/962,Q..N36X001,140750_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:27:30,STOPPED_AT,D34N,8,96 St,True,False,2025-03-18 23:41:00
136800_Q..N36X001,Q,N,1Q 2248 STL/962,Q..N36X001,136800_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 22:48:00,STOPPED_AT,D15N,26,96 St,True,False,2025-03-18 23:41:15
138200_Q..S36X002,Q,S,1Q 2302 962/STL,Q..S36X002,138200_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:02:00,STOPPED_AT,D25S,14,Coney Island-Stillwell Av,True,False,2025-03-18 23:41:15
139300_Q..S36X002,Q,S,1Q 2313 962/STL,Q..S36X002,139300_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:13:00,STOPPED_AT,R30S,12,Coney Island-Stillwell Av,True,False,2025-03-18 23:41:15
135750_Q..N36X001,Q,N,1Q 2237+ STL/962,Q..N36X001,135750_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 22:37:30,STOPPED_AT,B08N,28,96 St,True,False,2025-03-18 23:41:25
