142100_N..S60X002,N,S,1N 2341 DIT/QBP,N..S60X002,142100_N..S60X002 2025-03-18,2025-03-18,False,2025-03-18 23:41:00,STOPPED_AT,R03S,1,Queensboro Plaza,True,False,2025-03-18 23:42:30
137450_N..S15X001,N,S,1N 2254+ CRT/STL,N..S15X001,137450_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 22:54:30,STOPPED_AT,N09S,19,Coney Island-Stillwell Av,True,False,2025-03-18 23:42:35
141600_N..S15X001,N,S,1N 2336 CRT/STL,N..S15X001,141600_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 23:36:00,STOPPED_AT,R32S,4,Coney Island-Stillwell Av,True,False,2025-03-18 23:42:50
141700_N..N15X001,N,N,1N 2337 STL/CRT,N..N15X001,141700_N..N15X001 2025-03-18,2025-03-18,True,2025-03-18 23:37:00,STOPPED_AT,N08N,3,Court St,True,False,2025-03-18 23:43:03
141900_N..N60X003,N,N,1N 2339 QBP/DIT,N..N60X003,141900_N..N60X003 2025-03-18,2025-03-18,True,2025-03-18 23:39:00,STOPPED_AT,R09N,0,Astoria-Ditmars Blvd,True,False,2025-03-18 23:42:00
141900_N..N60X003,N,N,1N 2339 QBP/DIT,N..N60X003,141900_N..N60X003 2025-03-18,2025-03-18,True,2025-03-18 23:39:00,STOPPED_AT,R08N,1,Astoria-Ditmars Blvd,True,False,2025-03-18 23:43:26
142100_N..S60X002,N,S,1N 2341 DIT/QBP,N..S60X002,142100_N..S60X002 2025-03-18,2025-03-18,False,2025-03-18 23:41:00,STOPPED_AT,R04S,2,Queensboro Plaza,True,False,2025-03-18 23:43:30
137450_N..S15X001,N,S,1N 2254+ CRT/STL,N..S15X001,137450_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 22:54:30,STOPPED_AT,N10S,20,Coney Island-Stillwell Av,True,False,2025-03-18 23:43:50
139700_N..N15X001,N,N,1N 2317 STL/CRT,N..N15X001,139700_N..N15X001 2025-03-18,2025-03-18,True,2025-03-18 23:17:00,STOPPED_AT,R34N,15,Court St,True,False,2025-03-18 23:43:50
142100_N..S60X002,N,S,1N 2341 DIT/QBP,N..S60X002,142100_N..S60X002 2025-03-18,2025-03-18,True,2025-03-18 23:41:00,STOPPED_AT,R01S,0,Queensboro Plaza,True,False,2025-03-18 23:44:00
141600_N..S15X001,N,S,1N 2336 CRT/STL,N..S15X001,141600_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 23:36:00,STOPPED_AT,R33S,5,Coney Island-Stillwell Av,True,False,2025-03-18 23:44:15
141900_N..N60X003,N,N,1N 2339 QBP/DIT,N..N60X003,141900_N..N60X003 2025-03-18,2025-03-18,True,2025-03-18 23:39:00,STOPPED_AT,R06N,2,Astoria-Ditmars Blvd,True,False,2025-03-18 23:44:51
142100_N..S60X002,N,S,1N 2341 DIT/QBP,N..S60X002,142100_N..S60X002 2025-03-18,2025-03-18,True,2025-03-18 23:41:00,STOPPED_AT,R03S,1,Queensboro Plaza,True,False,2025-03-18 23:44:50
139525_N..S15X001,N,S,1N 2315 CRT/STL,N..S15X001,139525_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 23:15:15,STOPPED_AT,R41S,11,Coney Island-Stillwell Av,True,False,2025-03-18 23:44:55
141700_N..N15X001,N,N,1N 2337 STL/CRT,N..N15X001,141700_N..N15X001 2025-03-18,2025-03-18,True,2025-03-18 23:37:00,STOPPED_AT,N07N,4,Court St,True,False,2025-03-18 23:45:03
141600_N..S15X001,N,S,1N 2336 CRT/STL,N..S15X001,141600_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 23:36:00,STOPPED_AT,R34S,6,Coney Island-Stillwell Av,True,False,2025-03-18 23:45:15
142100_N..S60X002,N,S,1N 2341 DIT/QBP,N..S60X002,142100_N..S60X002 2025-03-18,2025-03-18,True,2025-03-18 23:41:00,STOPPED_AT,R04S,2,Queensboro Plaza,True,False,2025-03-18 23:45:50
130200_N..S60X002,N,S,1N 2142 DIT/QBP,N..S60X002,130200_N..S60X002 2025-03-18,2025-03-18,True,2025-03-18 21:42:00,STOPPED_AT,R09S,6,Queensboro Plaza,True,False,2025-03-18 23:47:02
131200_N..S60X002,N,S,1N 2152 DIT/QBP,N..S60X002,131200_N..S60X002 2025-03-18,2025-03-18,True,2025-03-18 21:52:00,STOPPED_AT,R09S,6,None,True,False,2025-03-18 22:15:55
137450_N..S15X001,N,S,1N 2254+ CRT/STL,N..S15X001,137450_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 22:54:30,STOPPED_AT,D43S,21,None,True,False,2025-03-18 23:46:30
139525_N..S15X001,N,S,1N 2315 CRT/STL,N..S15X001,139525_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 23:15:15,STOPPED_AT,R41S,11,Coney Island-Stillwell Av,True,False,2025-03-18 23:47:00
139700_N..N15X001,N,N,1N 2317 STL/CRT,N..N15X001,139700_N..N15X001 2025-03-18,2025-03-18,True,2025-03-18 23:17:00,STOPPED_AT,R33N,16,Court St,True,False,2025-03-18 23:47:00
141600_N..S15X001,N,S,1N 2336 CRT/STL,N..S15X001,141600_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 23:36:00,STOPPED_AT,R34S,6,Coney Island-Stillwell Av,True,False,2025-03-18 23:47:00
141700_N..N15X001,N,N,1N 2337 STL/CRT,N..N15X001,141700_N..N15X001 2025-03-18,2025-03-18,True,2025-03-18 23:37:00,STOPPED_AT,N06N,5,Court St,True,False,2025-03-18 23:47:00
141900_N..N60X003,N,N,1N 2339 QBP/DIT,N..N60X003,141900_N..N60X003 2025-03-18,2025-03-18,True,2025-03-18 23:39:00,STOPPED_AT,R05N,3,Astoria-Ditmars Blvd,True,False,2025-03-18 23:47:00
142100_N..S60X002,N,S,1N 2341 DIT/QBP,N..S60X002,142100_N..S60X002 2025-03-18,2025-03-18,True,2025-03-18 23:41:00,STOPPED_AT,R04S,2,Queensboro Plaza,True,False,2025-03-18 23:47:00
